budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,education,year active,birth day,birth place,roles,died,link,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
26000000.0,Paramount Pictures,United States,Michael Bay,Action,49875291.0,Pain & Gain,R,2013-04-26,129,6.5,Mark Wahlberg,172482,Christopher Markus,2013,,1986-present,1965-02-17,"Los Angeles, California, U.S.","Film director, producer, camera operator, actor",0,https://en.wikipedia.org/wiki/Michael_Bay,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
210000000.0,Paramount Pictures,United States,Michael Bay,Action,245439076.0,Transformers: Age of Extinction,PG-13,2014-06-27,165,5.7,Mark Wahlberg,263822,Ehren Kruger,2014,,1986-present,1965-02-17,"Los Angeles, California, U.S.","Film director, producer, camera operator, actor",0,https://en.wikipedia.org/wiki/Michael_Bay,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
9500000.0,Caravan Pictures,United States,Victor Salva,Drama,30862146.0,Powder,PG-13,1995-10-27,111,6.6,Mary Steenburgen,25582,Victor Salva,1995,,1986-present,1958-03-29,"Martinez, California, U.S.","Film director, screenwriter",0,https://en.wikipedia.org/wiki/Victor_Salva,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
17000000.0,United Artists,United States,Victor Salva,Horror,35667218.0,Jeepers Creepers II,R,2003-08-29,100,5.6,Jonathan Breck,49100,Victor Salva,2003,,1986-present,1958-03-29,"Martinez, California, U.S.","Film director, screenwriter",0,https://en.wikipedia.org/wiki/Victor_Salva,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
10000000.0,DEJ Productions,United States,Victor Salva,Drama,3960414.0,Peaceful Warrior,PG-13,2006-06-23,100,7.3,Scott Mechlowicz,22445,Kevin Bernhardt,2006,,1986-present,1958-03-29,"Martinez, California, U.S.","Film director, screenwriter",0,https://en.wikipedia.org/wiki/Victor_Salva,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Caravan Pictures,United States,Steven Brill,Comedy,17689177.0,Heavy Weights,PG,1995-02-17,100,6.7,Tom McGowan,21136,Judd Apatow,1995,,1989-present,1962-05-27,"Utica, New York, U.S.","Actor, director, screenwriter",0,https://en.wikipedia.org/wiki/Steven_Brill_(scriptwriter),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
85000000.0,Avery Pix,United States,Steven Brill,Comedy,39464775.0,Little Nicky,PG-13,2000-11-10,90,5.3,Adam Sandler,85512,Tim Herlihy,2000,,1989-present,1962-05-27,"Utica, New York, U.S.","Actor, director, screenwriter",0,https://en.wikipedia.org/wiki/Steven_Brill_(scriptwriter),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
50000000.0,Columbia Pictures Corporation,United States,Steven Brill,Comedy,126293452.0,Mr. Deeds,PG-13,2002-06-28,96,5.8,Adam Sandler,118036,Clarence Budington Kelland,2002,,1989-present,1962-05-27,"Utica, New York, U.S.","Actor, director, screenwriter",0,https://en.wikipedia.org/wiki/Steven_Brill_(scriptwriter),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
19000000.0,Paramount Pictures,United States,Steven Brill,Adventure,58169327.0,Without a Paddle,PG-13,2004-08-20,95,5.9,Matthew Lillard,39199,Fred Wolf,2004,,1989-present,1962-05-27,"Utica, New York, U.S.","Actor, director, screenwriter",0,https://en.wikipedia.org/wiki/Steven_Brill_(scriptwriter),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
40000000.0,Paramount Pictures,United States,Steven Brill,Comedy,32853640.0,Drillbit Taylor,PG-13,2008-03-21,110,5.7,Owen Wilson,52554,Kristofor Brown,2008,,1989-present,1962-05-27,"Utica, New York, U.S.","Actor, director, screenwriter",0,https://en.wikipedia.org/wiki/Steven_Brill_(scriptwriter),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Sidney Kimmel Entertainment,United States,Steven Brill,Comedy,39751.0,Walk of Shame,R,2014-05-01,95,6.0,Elizabeth Banks,44493,Steven Brill,2014,,1989-present,1962-05-27,"Utica, New York, U.S.","Actor, director, screenwriter",0,https://en.wikipedia.org/wiki/Steven_Brill_(scriptwriter),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
40000000.0,Columbia Pictures Corporation,United States,Mathieu Kassovitz,Horror,59694580.0,Gothika,R,2003-11-21,98,5.8,Halle Berry,94370,Sebastian Gutierrez,2003,,1978-present,1967-08-03,"Paris, France","Actor, director, screenwriter, producer",0,https://en.wikipedia.org/wiki/Mathieu_Kassovitz,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
70000000.0,Hollywood Pictures,United States,Danny Cannon,Action,34693481.0,Judge Dredd,R,1995-06-30,96,5.5,Sylvester Stallone,95091,John Wagner,1995,,1984-present,1968-10-05,"Luton, England",Director executive producer screenwriter,0,https://en.wikipedia.org/wiki/Danny_Cannon,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
24000000.0,Columbia Pictures,United States,Danny Cannon,Horror,40002112.0,I Still Know What You Did Last Summer,R,1998-11-13,100,4.6,Jennifer Love Hewitt,58906,Lois Duncan,1998,,1984-present,1968-10-05,"Luton, England",Director executive producer screenwriter,0,https://en.wikipedia.org/wiki/Danny_Cannon,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
10000000.0,Milkshake Films,United States,Danny Cannon,Drama,4280577.0,Goal! The Dream Begins,PG-13,2006-05-12,118,6.7,Kuno Becker,53872,Mike Jefferies,2005,,1984-present,1968-10-05,"Luton, England",Director executive producer screenwriter,0,https://en.wikipedia.org/wiki/Danny_Cannon,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Dualstar Productions,United States,Andy Tennant,Comedy,19474589.0,It Takes Two,PG,1995-11-17,101,5.8,Kirstie Alley,16200,Deborah Dean Davis,1995,Homewood,1978-present,1955-06-15,"Chicago, Illinois, United States","Screenwriter, director, actor, dancer",0,https://en.wikipedia.org/wiki/Andy_Tennant,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Columbia Pictures Corporation,United States,Andy Tennant,Comedy,29291566.0,Fools Rush In,PG-13,1997-02-14,109,6.0,Matthew Perry,28959,Joan Taylor,1997,Homewood,1978-present,1955-06-15,"Chicago, Illinois, United States","Screenwriter, director, actor, dancer",0,https://en.wikipedia.org/wiki/Andy_Tennant,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
26000000.0,Twentieth Century Fox Film Corporation,United States,Andy Tennant,Comedy,65705771.0,Ever After: A Cinderella Story,PG-13,1998-07-31,121,7.0,Drew Barrymore,61035,Susannah Grant,1998,Homewood,1978-present,1955-06-15,"Chicago, Illinois, United States","Screenwriter, director, actor, dancer",0,https://en.wikipedia.org/wiki/Andy_Tennant,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
92000000.0,Fox 2000 Pictures,United States,Andy Tennant,Drama,39263420.0,Anna and the King,PG-13,1999-12-17,148,6.7,Jodie Foster,32493,Anna Leonowens,1999,Homewood,1978-present,1955-06-15,"Chicago, Illinois, United States","Screenwriter, director, actor, dancer",0,https://en.wikipedia.org/wiki/Andy_Tennant,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
38000000.0,Touchstone Pictures,United States,Andy Tennant,Comedy,127223418.0,Sweet Home Alabama,PG-13,2002-09-27,108,6.2,Reese Witherspoon,89028,Douglas J. Eboch,2002,Homewood,1978-present,1955-06-15,"Chicago, Illinois, United States","Screenwriter, director, actor, dancer",0,https://en.wikipedia.org/wiki/Andy_Tennant,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
70000000.0,Columbia Pictures Corporation,United States,Andy Tennant,Comedy,179495555.0,Hitch,PG-13,2005-02-11,118,6.6,Will Smith,259673,Kevin Bisch,2005,Homewood,1978-present,1955-06-15,"Chicago, Illinois, United States","Screenwriter, director, actor, dancer",0,https://en.wikipedia.org/wiki/Andy_Tennant,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
70000000.0,Warner Bros.,United States,Andy Tennant,Action,70231041.0,Fool's Gold,PG-13,2008-02-08,112,5.7,Matthew McConaughey,64098,John Claflin,2008,Homewood,1978-present,1955-06-15,"Chicago, Illinois, United States","Screenwriter, director, actor, dancer",0,https://en.wikipedia.org/wiki/Andy_Tennant,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
40000000.0,Columbia Pictures,United States,Andy Tennant,Action,67061228.0,The Bounty Hunter,PG-13,2010-03-19,110,5.5,Jennifer Aniston,103868,Sarah Thorp,2010,Homewood,1978-present,1955-06-15,"Chicago, Illinois, United States","Screenwriter, director, actor, dancer",0,https://en.wikipedia.org/wiki/Andy_Tennant,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
10000000.0,Picturehouse,United States,Patricia Rozema,Drama,17655201.0,Kit Kittredge: An American Girl,G,2008-07-02,101,6.6,Abigail Breslin,4988,Ann Peacock,2008,,1985-present,1958-08-20,"Kingston, Ontario, Canada","Film director, writer, producer, editor",0,https://en.wikipedia.org/wiki/Patricia_Rozema,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
